id,idx,tweet,category,subcategory,target_num
98333460,1719,$ES_F down by -13. $YM_F down by -100. Looks like today is a possible rug pull. Will be buying puts for $SPX $SPY $NFLX $CREE,Monetary,change,13.
98333460,1719,$ES_F down by -13. $YM_F down by -100. Looks like today is a possible rug pull. Will be buying puts for $SPX $SPY $NFLX $CREE,Monetary,change,100.
101631231,1699,$PTN Not buying here today with such low volume. Buying loads of $GOVX today. Up 58% last 5 weeks. You gotta be in this one!!,Percentage,relative,58
101631231,1699,$PTN Not buying here today with such low volume. Buying loads of $GOVX today. Up 58% last 5 weeks. You gotta be in this one!!,Temporal,date,5
100617628,6295,$XCO dont be pannic!!! all will be ok. there is no vol so this will reversal. also they have profit of 100m $ for 2017 untill now.,Monetary,money,100
100617628,6295,$XCO dont be pannic!!! all will be ok. there is no vol so this will reversal. also they have profit of 100m $ for 2017 untill now.,Temporal,date,2017
102288876,2000,"$TSLA I think tesla stock will outperform $AAPL, $NVDA and $AMZN in the next 2 months. Swing back to $380-$400. Adam Jonas said $400 soon.",Temporal,date,2
105062379,4361,"$RIOT   $RIOT , $MGTI is the real deal , biggest blockchain , 3 yrs ahead of competition",Temporal,date,3
104271296,6773,"$RAD NYSE ORDER IMBALANCE RAD.N 249200.0 SHARES ON BUY SIDE - Reuters News

08-Dec-2017 21:45:07",Quantity,Quantity,249200.0
104271296,6773,"$RAD NYSE ORDER IMBALANCE RAD.N 249200.0 SHARES ON BUY SIDE - Reuters News

08-Dec-2017 21:45:07",Temporal,date,08
104271296,6773,"$RAD NYSE ORDER IMBALANCE RAD.N 249200.0 SHARES ON BUY SIDE - Reuters News

08-Dec-2017 21:45:07",Temporal,date,2017
104271296,6773,"$RAD NYSE ORDER IMBALANCE RAD.N 249200.0 SHARES ON BUY SIDE - Reuters News

08-Dec-2017 21:45:07",Temporal,time,21
104271296,6773,"$RAD NYSE ORDER IMBALANCE RAD.N 249200.0 SHARES ON BUY SIDE - Reuters News

08-Dec-2017 21:45:07",Temporal,time,45
104271296,6773,"$RAD NYSE ORDER IMBALANCE RAD.N 249200.0 SHARES ON BUY SIDE - Reuters News

08-Dec-2017 21:45:07",Temporal,time,07
102175191,979,$BB BlackBerry QNX wants to help Japan reach its goal of self-driving cars by 2020 Olympics. That is HUGE in just 2 years. $BB.CA HUGE,Temporal,date,2020
102175191,979,$BB BlackBerry QNX wants to help Japan reach its goal of self-driving cars by 2020 Olympics. That is HUGE in just 2 years. $BB.CA HUGE,Temporal,date,2
103554057,2528,$SPEX can up tomorrow with this news. Garbage like $PXS $MARA $XNET $DPW ran over 500%. SPEX CAN DO IT,Percentage,relative,500
101439709,1124,"Buy to Open
$CELG $100 Dec.15 Calls
@ $2.91
Looking for a rally in $IBB, $CELG a good name to be in, huge support here. #OptionPros",Option,exercise price,100
101439709,1124,"Buy to Open
$CELG $100 Dec.15 Calls
@ $2.91
Looking for a rally in $IBB, $CELG a good name to be in, huge support here. #OptionPros",Option,maturity date,.15
101439709,1124,"Buy to Open
$CELG $100 Dec.15 Calls
@ $2.91
Looking for a rally in $IBB, $CELG a good name to be in, huge support here. #OptionPros",Monetary,buy price,2.91
104712500,1496,$SOCL vs. $SPY Social Media vs. S&amp;P 500 ...Seems like a normal retest to me. Setting up nicely for 2018.,Quantity,Quantity,500
104712500,1496,$SOCL vs. $SPY Social Media vs. S&amp;P 500 ...Seems like a normal retest to me. Setting up nicely for 2018.,Temporal,date,2018.
104554737,4663,$PANW $PANW getting ready. $PANW hasn&#39;t gone anywhere since the start of 2016. It has been consolidating making a trian,Temporal,date,2016.
102839290,6590,$SQ Stock was 44 before BTC announcement and mega pump non-sense. Now back to 44.  I bought for top flight POS leveraged with bank charter.,Monetary,quote,44
102839290,6590,$SQ Stock was 44 before BTC announcement and mega pump non-sense. Now back to 44.  I bought for top flight POS leveraged with bank charter.,Monetary,quote,44.
102553745,3328,$btc.x and $eth.x are both great coins but I predict ETH will dominate BTC within 6 months.,Temporal,date,6
98536611,3461,"$JNUG $GDXJ $NUGT $GDX for consideration, GDP next Friday should get Q4 warmed up for $GC_F, financials will tell",Temporal,date,4
104768109,4929,"$FXI pause tdy a bit worrying, but used $EEM pause to add to bullish $EEM play-still hoping they play in Santa Rally Dec 15-EOY",Temporal,date,15
105181399,6087,$CEI Everyone say they will sell it if it hits below .14. What if it goes below .14 and then goes back up to .23 in a short time. Regrest,Monetary,quote,.14
105181399,6087,$CEI Everyone say they will sell it if it hits below .14. What if it goes below .14 and then goes back up to .23 in a short time. Regrest,Monetary,quote,.23
104750564,5057,$DPW Somebody can explain me this? this will get mad on dec 20th......Gold mine here....PT easy $15 or $20,Temporal,date,20
102250167,3865,"$CRM $AMZN is valued 7 times more than Salesforce, it&#39;s a big big very big, as never seen, SHORT",Quantity,Quantity,7
103774014,326,12/05/17 - View today&#39;s #MarketOutlook here: https://www.youtube.com/watch?v=f3HCebFFh24 $STUDY $MACRO $SPX $IWM $GLD $TLT $USO $UUP $EEM $XLF $XLU $XLB $NEM,Temporal,date,12
103774014,326,12/05/17 - View today&#39;s #MarketOutlook here: https://www.youtube.com/watch?v=f3HCebFFh24 $STUDY $MACRO $SPX $IWM $GLD $TLT $USO $UUP $EEM $XLF $XLU $XLB $NEM,Temporal,date,05
103774014,326,12/05/17 - View today&#39;s #MarketOutlook here: https://www.youtube.com/watch?v=f3HCebFFh24 $STUDY $MACRO $SPX $IWM $GLD $TLT $USO $UUP $EEM $XLF $XLU $XLB $NEM,Temporal,date,17
100677735,948,@condor214 I agree! $NVDA was at 30$ only two years back- glad I grabbed both $NVDA and $AMD,Monetary,quote,30
102511100,1985,$OPGN $AMC $BTC.X last 30 mins to get in on $MGTI mines about 100 bitcoins/ month undervalued at current prices,Temporal,time,30
102511100,1985,$OPGN $AMC $BTC.X last 30 mins to get in on $MGTI mines about 100 bitcoins/ month undervalued at current prices,Quantity,Quantity,100
102441651,3298,$ROK - this explains why $emr offer was rejected. @welcometotruth go bak to ~2001 when rockwell int became rock auto,Temporal,date,2001
102936818,9214,"$BTC.X I have 3 btc now, should I sell one ? This price is just too scared",Quantity,Quantity,3
36345089,5839,"$TFM The Best Small Cap Stock To Buy Now - May 2015, 6-Month Upside Potential of +15.3% http://stks.co/a2A1b",Temporal,date,2015
36345089,5839,"$TFM The Best Small Cap Stock To Buy Now - May 2015, 6-Month Upside Potential of +15.3% http://stks.co/a2A1b",Temporal,date,6
36345089,5839,"$TFM The Best Small Cap Stock To Buy Now - May 2015, 6-Month Upside Potential of +15.3% http://stks.co/a2A1b",Percentage,relative,15.3
103313472,6076,"$BTC.X I&#39;m shocked only 38,874 people are following this.  I was expecting at least a million people.Shows you we are in 2nd inning of grwth",Quantity,Quantity,"38,874"
100724012,8286,$HUSA &quot;...the Company anticipates receipt of meaningful revenues and cash flows from those wells commencing in the fourth quarter of 2017&quot;,Temporal,date,2017
105103270,5949,"$JCP My money is still on $3 at close of Friday. Would take higher though! After Friday, no options keeping us down. Jan 19 max pain is $5+",Monetary,quote,3
105103270,5949,"$JCP My money is still on $3 at close of Friday. Would take higher though! After Friday, no options keeping us down. Jan 19 max pain is $5+",Temporal,date,19
101173617,5612,"$XXII https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm568923.htm
submitted by Aug. 8, 2021, ...non-combustible ...ENDS or e-cigarettes would be submitted by Aug. 8, 2022.",Temporal,date,8
101173617,5612,"$XXII https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm568923.htm
submitted by Aug. 8, 2021, ...non-combustible ...ENDS or e-cigarettes would be submitted by Aug. 8, 2022.",Temporal,date,2021
101173617,5612,"$XXII https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm568923.htm
submitted by Aug. 8, 2021, ...non-combustible ...ENDS or e-cigarettes would be submitted by Aug. 8, 2022.",Temporal,date,8
101173617,5612,"$XXII https://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm568923.htm
submitted by Aug. 8, 2021, ...non-combustible ...ENDS or e-cigarettes would be submitted by Aug. 8, 2022.",Temporal,date,2022.
105266769,3655,$TSRO $CLVS you have 3 minutes to load or die... you will regret it if you dont. #SippinKnows,Temporal,time,3
101105389,2339,$LODE Well...fuck this stock. Moved more over to my 50k $IMUC position. Now at 60k and ready for the breakout.,Monetary,money,50
101105389,2339,$LODE Well...fuck this stock. Moved more over to my 50k $IMUC position. Now at 60k and ready for the breakout.,Monetary,money,60
104802783,141,"$DJIA, $DIA, $SPY, $QQQ, $IWM, $UVXY...Dow is on track for my Xmas 25K call, breaks 25550 are and we&#39;re as good as there.",Monetary,quote,25550
103757134,4172,"$DPW Anyone else here hearing buzz re: $DPW and Amazon?  Something about a $450mil deal?  I think it&#39;s BS, but not writing it off.",Monetary,money,450
102597401,1616,$MARA Bitcoin 9384 now and $MARA only has 6 million public float with over 45 million traded Friday.  Going UP UP UP,Monetary,quote,9384
102966070,9761,"$RTTR Ritter Pharmaceuticals, Inc. (RTTR) Given Consensus Recommendation of #Buy, $2.50 PT by Analysts https://ledgergazette.com/2017/11/28/ritter-pharmaceuticals-inc-rttr-given-consensus-recommendation-of-buy-by-analysts.html #Ritter #RTTR",Monetary,forecast,2.50
104025980,8810,"$ATVI 62 was previous support, now it&#39;s resistance. Push through that, lots of room to run!",Monetary,support or resistance,62
101196839,2925,$MVIS $KOPN $VUZI $HIMX $MSFT $EMAN  3 Examples Of How Augmented Reality Improves The Customer Experience  https://www.forbes.com/sites/blakemorgan/2017/08/14/3-examples-of-how-augmented-reality-improves-the-customer-experience/#405251b850da,Quantity,Quantity,3
103315125,3378,$UGAZ $DGAZ today only retailers are buying &amp; selling so price moves around 3.09. Nothing surprising. What is surprising is Sunday night.,Monetary,quote,3.09
101505570,5168,"$TXMD targets since September, average of $15.  $16 if you only count November. $9-10 gain per share",Monetary,quote,15.
101505570,5168,"$TXMD targets since September, average of $15.  $16 if you only count November. $9-10 gain per share",Monetary,quote,16
101505570,5168,"$TXMD targets since September, average of $15.  $16 if you only count November. $9-10 gain per share",Monetary,money,9
101505570,5168,"$TXMD targets since September, average of $15.  $16 if you only count November. $9-10 gain per share",Monetary,money,10
100330284,6285,$SGMS went from 500 mil to 4.4 bol market cap in 12 months. Still no profit in sight. And $650m interest payments yearly - CF only $530m,Temporal,date,12
100330284,6285,$SGMS went from 500 mil to 4.4 bol market cap in 12 months. Still no profit in sight. And $650m interest payments yearly - CF only $530m,Monetary,money,650
100330284,6285,$SGMS went from 500 mil to 4.4 bol market cap in 12 months. Still no profit in sight. And $650m interest payments yearly - CF only $530m,Monetary,money,530
101222741,502,"$LTS - Raising 40mm 10yr debt growth capital, mkt will like that if successful attractive rate. $COWN - raising 150mm - Broker consolidation",Monetary,money,40
101222741,502,"$LTS - Raising 40mm 10yr debt growth capital, mkt will like that if successful attractive rate. $COWN - raising 150mm - Broker consolidation",Temporal,date,10
101222741,502,"$LTS - Raising 40mm 10yr debt growth capital, mkt will like that if successful attractive rate. $COWN - raising 150mm - Broker consolidation",Monetary,money,150
102329182,4616,$BIVV looks vulnerable IMO...Deutsche cuts Bioverativ target to $53 after positive Roche data - $BIVV - thefly.com/landingPageNews....,Monetary,forecast,53
102784474,5319,"$SHLD &quot;Had he not been the leader who got this thing out of (Chapter) 11 in May 2003, there would have been nothing left for us..&quot; M Whitman",Temporal,date,2003
102384566,6454,"$TSLA I was short yesterday &amp; today, weak stock even in a strong market +160 like yesterday is still weak, short 318 cover 312",Monetary,change,160
101797070,6153,$CDXS 60-73 million total revenue.  My guess is 70 million.  Total expenses at 65 million.  A positive P/E by the end of 2018.,Monetary,money,60
101797070,6153,$CDXS 60-73 million total revenue.  My guess is 70 million.  Total expenses at 65 million.  A positive P/E by the end of 2018.,Monetary,money,73
101797070,6153,$CDXS 60-73 million total revenue.  My guess is 70 million.  Total expenses at 65 million.  A positive P/E by the end of 2018.,Monetary,money,65
101797070,6153,$CDXS 60-73 million total revenue.  My guess is 70 million.  Total expenses at 65 million.  A positive P/E by the end of 2018.,Temporal,date,2018.
100850790,8553,"$BEAT your daily news: shitty/red today, BEAT continues to drop due to widespread idiocracy, tune in l8r as Cramer defends uncanny curse",Monetary,quote,8
103405157,2551,$AMD $TSLA AMD chip news coming out at CES 2018. Three design wins by EOY may include $TSLA news.,Temporal,date,2018.
102089272,7041,"$FNKO Support at 7.3-7.4$ held well so far, the price should stay at these levels until EOW. Likely we should see some good PT from big guys",Monetary,support or resistance,7.3
102089272,7041,"$FNKO Support at 7.3-7.4$ held well so far, the price should stay at these levels until EOW. Likely we should see some good PT from big guys",Monetary,support or resistance,7.4
102543165,1031,$APC $XOM $CHK Baron Energy &amp; Resources&#39; 3Q17 Letter - long thesis for US E&amp;P stocks - https://investoralmanac.com/2017/11/12/baron-energy-and-resources-3q17-us-ep-outlook/,Temporal,date,3
102543165,1031,$APC $XOM $CHK Baron Energy &amp; Resources&#39; 3Q17 Letter - long thesis for US E&amp;P stocks - https://investoralmanac.com/2017/11/12/baron-energy-and-resources-3q17-us-ep-outlook/,Temporal,date,17
104340861,7591,$ARCI make sure u realize that there r an additional 28 million shares outstanding from BK acquisition that management made. sleazy company,Quantity,Quantity,28
105285062,6514,$PYPL bto dec22 76c. UOA $1.5mil  in feb 72.5c.  strong vol with close above DTL and 20dma with vol POC support .,Option,maturity date,22
105285062,6514,$PYPL bto dec22 76c. UOA $1.5mil  in feb 72.5c.  strong vol with close above DTL and 20dma with vol POC support .,Option,exercise price,76
105285062,6514,$PYPL bto dec22 76c. UOA $1.5mil  in feb 72.5c.  strong vol with close above DTL and 20dma with vol POC support .,Option,exercise price,72.5
102279433,176,"$TIVO so they violated two patents and even tho $CMCSA can appeal they have to pay for violation since 4/16, likely give $75-$100 mill rylty",Temporal,date,4
102279433,176,"$TIVO so they violated two patents and even tho $CMCSA can appeal they have to pay for violation since 4/16, likely give $75-$100 mill rylty",Monetary,money,75
102279433,176,"$TIVO so they violated two patents and even tho $CMCSA can appeal they have to pay for violation since 4/16, likely give $75-$100 mill rylty",Monetary,money,100
103390460,6730,$FIT #FITBIT Weekly Chart.Next week is important to set the pace.Min $7.25 to $9.Inline with http://pattern-based-trading.com/category/stocks/fitbit-fit/,Monetary,quote,7.25
98814798,1093,"$OBSV Thanks, Shorts. I got out@10.81 today for 69% nice profit to add $AKAO more@13.34 &amp; to get in $AQXP@12.43 for swing.",Monetary,sell price,10.81
98814798,1093,"$OBSV Thanks, Shorts. I got out@10.81 today for 69% nice profit to add $AKAO more@13.34 &amp; to get in $AQXP@12.43 for swing.",Monetary,buy price,13.34
98814798,1093,"$OBSV Thanks, Shorts. I got out@10.81 today for 69% nice profit to add $AKAO more@13.34 &amp; to get in $AQXP@12.43 for swing.",Monetary,buy price,12.43
99288718,8191,$TWTR pre earning going to flop goes up 2 bucks short this pos goes up another buck short this pos geniuses,Monetary,change,2
101048653,6449,"$INCY next stop 90, 80? look at a damn chart your high on something. Got in at 105, long til 120+, then short. then repeat. too easy",Monetary,quote,120
101778571,2812,$SBGI Having a great day celebrating a 42 year removal from the FCC. Will buy $TRCO,Temporal,date,42
100533912,2788,$TOPS Its sad really some of our nubbies sold and got suck into $RLOG @ 2.00 or so now they are lying bloody in the streets,Monetary,buy price,2.00
